name,abilities,type1,type2,is_legendary,japanese_name,hp,attack,defense,sp_attack,sp_defense,speed,base_total,classification,generation,base_egg_steps,height_m,weight_kg,base_happiness,capture_rate,experience_growth,percentage_male,pokedex_number,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water
Doduo,"['Run Away', 'Early Bird', 'Tangled Feet']",normal,flying,0,Dodo,35,85,45,35,35,75,310,Twin Bird Pokémon,1,20,1.4,39.2,70,190,1000000,50,84,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2,1.0,1.0,1.0,2.0,1.0,1.0
Dodrio,"['Run Away', 'Early Bird', 'Tangled Feet']",normal,flying,0,Dodorio,60,110,70,60,60,100,460,Triple Bird Pokémon,1,20,1.8,85.2,70,45,1000000,50,85,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2,1.0,1.0,1.0,2.0,1.0,1.0
Seel,"['Thick Fat', 'Hydration', 'Ice Body']",water,,0,Pawou,65,45,55,45,70,45,325,Sea Lion Pokémon,1,20,1.1,90.0,70,190,1000000,50,86,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Dewgong,"['Thick Fat', 'Hydration', 'Ice Body']",water,ice,0,Jugon,90,70,80,70,95,70,475,Sea Lion Pokémon,1,20,1.7,120.0,70,75,1000000,50,87,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5
Grimer,"['Stench', 'Sticky Hold', 'Poison Touch', 'Gluttony', 'Power of Alchemy']",poison,,0,Betbeter,80,80,50,40,50,25,325,Sludge Pokémon,1,20,0.9,30.0,70,190,1000000,50,88,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2,1.0,1.0,1.0
Muk,"['Stench', 'Sticky Hold', 'Poison Touch', 'Gluttony', 'Power of Alchemy']",poison,,0,Betbeton,105,105,75,65,100,50,500,Sludge Pokémon,1,20,1.2,30.0,70,75,1000000,50,89,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2,1.0,1.0,1.0
Shellder,"['Shell Armor', 'Skill Link', 'Overcoat']",water,,0,Shellder,30,65,100,45,25,40,305,Bivalve Pokémon,1,20,0.3,4.0,70,190,1250000,50,90,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Cloyster,"['Shell Armor', 'Skill Link', 'Overcoat']",water,ice,0,Parshen,50,95,180,85,45,70,525,Bivalve Pokémon,1,20,1.5,132.5,70,60,1250000,50,91,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5
Gastly,['Levitate'],ghost,poison,0,Ghos,30,35,30,100,35,80,310,Gas Pokémon,1,20,1.3,0.1,70,190,1059860,50,92,0.25,2.0,1.0,1.0,0.5,0.0,1.0,1.0,2.0,0.5,0.0,1.0,0.0,0.25,2,1.0,1.0,1.0
Haunter,['Levitate'],ghost,poison,0,Ghost,45,50,45,115,55,95,405,Gas Pokémon,1,20,1.6,0.1,70,90,1059860,50,93,0.25,2.0,1.0,1.0,0.5,0.0,1.0,1.0,2.0,0.5,0.0,1.0,0.0,0.25,2,1.0,1.0,1.0
Gengar,"['Cursed Body', 'Shadow Tag', 'Levitate']",ghost,poison,0,Gangar,60,65,60,130,75,110,500,Shadow Pokémon,1,20,1.5,40.5,70,45,1059860,50,94,0.25,2.0,1.0,1.0,0.5,0.0,1.0,1.0,2.0,0.5,2.0,1.0,0.0,0.25,2,1.0,1.0,1.0
Onix,"['Rock Head', 'Sturdy', 'Weak Armor']",rock,ground,0,Iwark,35,45,160,30,45,70,385,Rock Snake Pokémon,1,25,8.8,210.0,70,45,1000000,50,95,1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2,0.5,0.25,1.0,0.5,2.0,4.0
Drowzee,"['Insomnia', 'Forewarn', 'Inner Focus']",psychic,,0,Sleepe,60,48,45,43,90,42,328,Hypnosis Pokémon,1,20,1.0,32.4,70,190,1000000,50,96,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
Hypno,"['Insomnia', 'Forewarn', 'Inner Focus']",psychic,,0,Sleeper,85,73,70,73,115,67,483,Hypnosis Pokémon,1,20,1.6,75.6,70,75,1000000,50,97,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
Krabby,"['Hyper Cutter', 'Shell Armor', 'Sheer Force']",water,,0,Crab,30,105,90,25,25,50,325,River Crab Pokémon,1,20,0.4,6.5,70,225,1000000,50,98,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Kingler,"['Hyper Cutter', 'Shell Armor', 'Sheer Force']",water,,0,Kingler,55,130,115,50,50,75,475,Pincer Pokémon,1,20,1.3,60.0,70,60,1000000,50,99,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Voltorb,"['Soundproof', 'Static', 'Aftermath']",electric,,0,Biriridama,40,30,50,55,55,100,330,Ball PokémonSphere Pokémon,1,20,0.5,10.4,70,190,1000000,-1,100,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Electrode,"['Soundproof', 'Static', 'Aftermath']",electric,,0,Marumine,60,50,70,80,80,140,480,Ball PokémonSphere Pokémon,1,20,1.2,66.6,70,60,1000000,-1,101,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Exeggcute,"['Chlorophyll', 'Harvest']",grass,psychic,0,Tamatama,60,40,80,60,45,40,325,Egg Pokémon,1,20,0.4,2.5,70,90,1250000,50,102,4.0,2.0,1.0,0.5,1.0,0.5,2,2,2.0,0.5,0.5,2,1.0,2.0,0.5,1.0,1.0,0.5
Exeggutor,"['Chlorophyll', 'Frisk', 'Harvest']",grass,psychic,0,Nassy,95,95,85,125,65,55,520,Coconut Pokémon,1,20,2.0,120.0,70,45,1250000,50,103,4.0,2.0,1.0,0.5,1.0,0.5,2,2,2.0,0.5,0.5,2,1.0,2.0,0.5,1.0,1.0,0.5
Cubone,"['Rock Head', 'Lightning Rod', 'Battle Armor']",ground,,0,Karakara,50,50,95,40,50,35,320,Lonely Pokémon,1,20,0.4,6.5,70,190,1000000,50,104,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1.0,0.5,1.0,0.5,1.0,2.0
Marowak,"['Rock Head', 'Lightning Rod', 'Cursed Body', 'Battle Armor']",ground,,0,Garagara,60,80,110,50,80,45,425,Bone Keeper Pokémon,1,20,1.0,45.0,70,75,1000000,50,105,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1.0,0.5,1.0,0.5,1.0,2.0
Hitmonlee,"['Limber', 'Reckless', 'Unburden']",fighting,,0,Sawamular,50,120,53,35,110,87,455,Kicking Pokémon,1,25,1.5,49.8,70,45,1000000,100,106,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0.5,1.0,1.0
Hitmonchan,"['Keen Eye', 'Iron Fist', 'Inner Focus']",fighting,,0,Ebiwalar,50,105,79,35,110,76,455,Punching Pokémon,1,25,1.4,50.2,70,45,1000000,100,107,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0.5,1.0,1.0
Lickitung,"['Own Tempo', 'Oblivious', 'Cloud Nine']",normal,,0,Beroringa,90,55,75,60,75,30,385,Licking Pokémon,1,20,1.2,65.5,70,45,1000000,50,108,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Koffing,"['Levitate', 'Neutralizing Gas', 'Stench']",poison,,0,Dogars,40,65,95,60,45,35,340,Poison Gas Pokémon,1,20,0.6,1.0,70,190,1000000,50,109,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2,1.0,1.0,1.0
Weezing,"['Levitate', 'Neutralizing Gas', 'Stench', 'Misty Surge']",poison,,0,Matadogas,65,90,120,85,70,60,490,Poison Gas Pokémon,1,20,1.2,9.5,70,60,1000000,50,110,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2,1.0,1.0,1.0
Rhyhorn,"['Lightning Rod', 'Rock Head', 'Reckless']",ground,rock,0,Sihorn,80,85,95,30,30,25,345,Spikes Pokémon,1,20,1.0,115.0,70,120,1250000,50,111,1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2,0.5,0.25,1.0,0.5,2.0,4.0
Rhydon,"['Lightning Rod', 'Rock Head', 'Reckless']",ground,rock,0,Sidon,105,130,120,45,45,40,485,Drill Pokémon,1,20,1.9,120.0,70,60,1250000,50,112,1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2,0.5,0.25,1.0,0.5,2.0,4.0
Chansey,"['Natural Cure', 'Serene Grace', 'Healer']",normal,,0,"Lucky redirects here. For Lucky Pokémon in Pokémon GO, see Trade (GO) → Lucky Pokémon.",250,5,5,35,105,50,450,Egg Pokémon,1,40,1.1,34.6,140,30,800000,100,113,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tangela,"['Chlorophyll', 'Leaf Guard', 'Regenerator']",grass,,0,Monjara,65,55,115,100,40,60,435,Vine Pokémon,1,20,1.0,35.0,70,45,1000000,50,114,2.0,1.0,1.0,0.5,1.0,1.0,2,2,1.0,0.5,0.5,2,1.0,2.0,1.0,1.0,1.0,0.5
Kangaskhan,"['Early Bird', 'Scrappy', 'Inner Focus', 'Parental Bond']",normal,,0,Garura,105,95,80,40,80,90,490,Parent Pokémon,1,20,2.2,80.0,70,45,1000000,100,115,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Horsea,"['Swift Swim', 'Sniper', 'Damp']",water,,0,Tattu,30,40,70,70,25,60,295,Dragon Pokémon,1,20,0.4,8.0,70,225,1000000,50,116,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Seadra,"['Poison Point', 'Sniper', 'Damp']",water,,0,Seadra,55,65,95,95,45,85,440,Dragon Pokémon,1,20,1.2,25.0,70,75,1000000,50,117,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Goldeen,"['Swift Swim', 'Water Veil', 'Lightning Rod']",water,,0,Tosakinto,45,67,60,35,50,63,320,Goldfish Pokémon,1,20,0.6,15.0,70,225,1000000,50,118,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Seaking,"['Swift Swim', 'Water Veil', 'Lightning Rod']",water,,0,Azumao,80,92,65,65,80,68,450,Goldfish Pokémon,1,20,1.3,39.0,70,60,1000000,50,119,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Staryu,"['Illuminate', 'Natural Cure', 'Analytic']",water,,0,Hitodeman,30,45,55,70,55,85,340,Star Shape Pokémon,1,20,0.8,34.5,70,225,1250000,-1,120,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Starmie,"['Illuminate', 'Natural Cure', 'Analytic']",water,psychic,0,Starmie,60,75,85,100,85,115,520,Mysterious Pokémon,1,20,1.1,80.0,70,60,1250000,-1,121,2.0,2.0,1.0,2.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5
Mr. Mime,"['Soundproof', 'Filter', 'Vital Spirit', 'Screen Cleaner', 'Technician', 'Ice Body']",psychic,fairy,0,Barrierd,40,45,65,100,120,90,460,Barrier PokémonDancing Pokémon,1,25,1.3,54.5,70,45,1000000,50,122,1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0
Scyther,"['Swarm', 'Technician', 'Steadfast']",bug,flying,0,Strike,70,110,80,55,80,105,500,Mantis Pokémon,1,25,1.5,56.0,70,45,1000000,50,123,0.5,1.0,1.0,2.0,1.0,0.25,2,2,1.0,0.25,0.0,2,1.0,1.0,1.0,4.0,1.0,1.0
Jynx,"['Oblivious', 'Forewarn', 'Dry Skin']",ice,psychic,0,Rougela,65,50,35,115,95,95,455,Human Shape Pokémon,1,25,1.4,40.6,70,45,1000000,100,124,2.0,2.0,1.0,1.0,1.0,1.0,2,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,1.0
Electabuzz,"['Static', 'Vital Spirit']",electric,,0,Eleboo,65,83,57,95,85,105,490,Electric Pokémon,1,25,1.1,30.0,70,45,1000000,75,125,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Magmar,"['Flame Body', 'Vital Spirit']",fire,,0,Boober,65,95,57,100,85,93,495,Spitfire Pokémon,1,25,1.3,44.5,70,45,1000000,75,126,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
Pinsir,"['Hyper Cutter', 'Mold Breaker', 'Moxie', 'Aerilate']",bug,,0,Kailios,65,125,100,55,70,85,500,Stag Beetle Pokémon,1,25,1.5,55.0,70,45,1250000,50,127,1.0,1.0,1.0,1.0,1.0,0.5,2,2,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0
Tauros,"['Intimidate', 'Anger Point', 'Sheer Force', 'Cud Chew']",normal,,0,Kentauros,75,100,95,40,70,110,490,Wild Bull Pokémon,1,20,1.4,88.4,70,45,1250000,100,128,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Magikarp,"['Swift Swim', 'Rattled']",water,,0,Koiking,20,10,55,15,20,80,200,Fish Pokémon,1,5,0.9,10.0,70,255,1250000,50,129,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Gyarados,"['Intimidate', 'Moxie', 'Mold Breaker']",water,flying,0,Gyarados,95,125,79,60,100,81,540,Atrocious Pokémon,1,5,6.5,235.0,70,45,1250000,50,130,0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5
Lapras,"['Water Absorb', 'Shell Armor', 'Hydration']",water,ice,0,Laplace,130,85,80,85,95,60,535,Transport Pokémon,1,40,2.5,220.0,70,45,1250000,50,131,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5
Ditto,"['Limber', 'Imposter']",normal,,0,Metamon,48,48,48,48,48,48,288,Transform Pokémon,1,20,0.3,4.0,70,35,1000000,-1,132,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Eevee,"['Run Away', 'Adaptability', 'Anticipation']",normal,,0,Eievui,55,55,50,45,65,55,325,Evolution Pokémon,1,35,0.3,6.5,70,45,1000000,87.5,133,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Vaporeon,"['Water Absorb', 'Hydration']",water,,0,Showers,130,65,60,110,95,65,525,Bubble Jet Pokémon,1,35,1.0,29.0,70,45,1000000,87.5,134,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Jolteon,"['Volt Absorb', 'Quick Feet']",electric,,0,Thunders,65,65,60,110,95,130,525,Lightning Pokémon,1,35,0.8,24.5,70,45,1000000,87.5,135,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Flareon,"['Flash Fire', 'Guts']",fire,,0,Booster,65,130,60,95,110,65,525,Flame Pokémon,1,35,0.9,25.0,70,45,1000000,87.5,136,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
Porygon,"['Trace', 'Download', 'Analytic']",normal,,0,Porygon,65,60,70,85,75,40,395,Virtual Pokémon,1,20,0.8,36.5,70,45,1000000,-1,137,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Omanyte,"['Swift Swim', 'Shell Armor', 'Weak Armor']",rock,water,0,Omnite,35,40,100,90,55,35,355,Spiral Pokémon,1,30,0.4,7.5,70,45,1000000,87.5,138,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Omastar,"['Swift Swim', 'Shell Armor', 'Weak Armor']",rock,water,0,Omstar,70,60,125,115,70,55,495,Spiral Pokémon,1,30,1.0,35.0,70,45,1000000,87.5,139,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Kabuto,"['Swift Swim', 'Battle Armor', 'Weak Armor']",rock,water,0,Kabuto,30,80,90,55,45,55,355,Shellfish Pokémon,1,30,0.5,11.5,70,45,1000000,87.5,140,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Kabutops,"['Swift Swim', 'Battle Armor', 'Weak Armor']",rock,water,0,Kabutops,60,115,105,65,70,80,495,Shellfish Pokémon,1,30,1.3,40.5,70,45,1000000,87.5,141,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Aerodactyl,"['Rock Head', 'Pressure', 'Unnerve', 'Tough Claws']",rock,flying,0,Ptera,80,105,65,60,75,130,515,Fossil Pokémon,1,35,1.8,59.0,70,45,1250000,87.5,142,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2,0.5,0.5,1.0,2.0,2.0,2.0
Snorlax,"['Immunity', 'Thick Fat', 'Gluttony']",normal,,0,Kabigon,160,110,65,65,110,30,540,Sleeping Pokémon,1,40,2.1,460.0,70,25,1250000,87.5,143,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Articuno,"['Pressure', 'Competitive', 'Snow Cloak']",ice,flying,1,Freezer,90,85,100,95,125,85,580,Freeze PokémonCruel Pokémon,1,80,1.7,55.4,35,3,1250000,-1,144,0.5,1.0,1.0,2.0,1.0,1.0,2,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0
Zapdos,"['Pressure', 'Defiant', 'Static', 'Lightning Rod']",electric,flying,1,Thunder,90,90,85,125,90,100,580,Electric PokémonStrong Legs Pokémon,1,80,1.6,52.6,35,3,1250000,-1,145,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2,1.0,1.0,1.0,2.0,0.5,1.0
Moltres,"['Pressure', 'Berserk', 'Flame Body']",fire,flying,1,Fire,90,100,90,125,85,90,580,Flame PokémonMalevolent Pokémon,1,80,2.0,60.0,35,3,1250000,-1,146,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0
Dratini,"['Shed Skin', 'Marvel Scale']",dragon,,0,Miniryu,41,64,45,50,50,50,300,Dragon Pokémon,1,40,1.8,3.3,35,45,1250000,50,147,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2,1.0,1.0,1.0,1.0,1.0,0.5
Dragonair,"['Shed Skin', 'Marvel Scale']",dragon,,0,Hakuryu,61,84,65,70,70,70,420,Dragon Pokémon,1,40,4.0,16.5,35,45,1250000,50,148,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2,1.0,1.0,1.0,1.0,1.0,0.5
Dragonite,"['Inner Focus', 'Multiscale']",dragon,flying,0,Kairyu,91,134,95,100,100,80,600,Dragon Pokémon,1,40,2.2,210.0,35,45,1250000,50,149,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4,1.0,1.0,1.0,2.0,1.0,0.5
Mewtwo,"['Pressure', 'Unnerve', 'Steadfast', 'Insomnia']",psychic,,1,Mewtwo,106,110,90,154,90,130,680,Genetic Pokémon,1,120,2.0,122.0,0,3,1250000,-1,150,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
Mew,['Synchronize'],psychic,,1,"MEW redirects here. For the Pokémon Trading Card Game set that uses this set identifier, see 151 (TCG).",100,100,100,100,100,100,600,New Species Pokémon,1,120,0.4,4.0,100,45,1059860,-1,151,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
Chikorita,"['Overgrow', 'Leaf Guard']",grass,,0,Chicorita,45,49,65,49,65,45,318,Leaf Pokémon,2,20,0.9,6.4,70,45,1059860,87.5,152,2.0,1.0,1.0,0.5,1.0,1.0,2,2,1.0,0.5,0.5,2,1.0,2.0,1.0,1.0,1.0,0.5
Bayleef,"['Overgrow', 'Leaf Guard']",grass,,0,Bayleaf,60,62,80,63,80,60,405,Leaf Pokémon,2,20,1.2,15.8,70,45,1059860,87.5,153,2.0,1.0,1.0,0.5,1.0,1.0,2,2,1.0,0.5,0.5,2,1.0,2.0,1.0,1.0,1.0,0.5
Meganium,"['Overgrow', 'Leaf Guard']",grass,,0,Meganium,80,82,100,83,100,80,525,Herb Pokémon,2,20,1.8,100.5,70,45,1059860,87.5,154,2.0,1.0,1.0,0.5,1.0,1.0,2,2,1.0,0.5,0.5,2,1.0,2.0,1.0,1.0,1.0,0.5
Cyndaquil,"['Blaze', 'Flash Fire']",fire,,0,Hinoarashi,39,52,43,60,50,65,309,Fire Mouse Pokémon,2,20,0.5,7.9,70,45,1059860,87.5,155,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
Quilava,"['Blaze', 'Flash Fire']",fire,,0,Magmarashi,58,64,58,80,65,80,405,Volcano Pokémon,2,20,0.9,19.0,70,45,1059860,87.5,156,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
Typhlosion,"['Blaze', 'Flash Fire', 'Frisk']",fire,,0,Bakphoon,78,84,78,109,85,100,534,Volcano PokémonGhost Flame Pokémon,2,20,1.7,79.5,70,45,1059860,87.5,157,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
Totodile,"['Torrent', 'Sheer Force']",water,,0,Waninoko,50,65,64,44,48,43,314,Big Jaw Pokémon,2,20,0.6,9.5,70,45,1059860,87.5,158,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Croconaw,"['Torrent', 'Sheer Force']",water,,0,Alligates,65,80,80,59,63,58,405,Big Jaw Pokémon,2,20,1.1,25.0,70,45,1059860,87.5,159,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Feraligatr,"['Torrent', 'Sheer Force']",water,,0,Ordile,85,105,100,79,83,78,530,Big Jaw Pokémon,2,20,2.3,88.8,70,45,1059860,87.5,160,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Sentret,"['Run Away', 'Keen Eye', 'Frisk']",normal,,0,Otachi,35,46,34,35,45,20,215,Scout Pokémon,2,15,0.8,6.0,70,255,1000000,50,161,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Furret,"['Run Away', 'Keen Eye', 'Frisk']",normal,,0,Ootachi,85,76,64,45,55,90,415,Long Body Pokémon,2,15,1.8,32.5,70,90,1000000,50,162,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Hoothoot,"['Insomnia', 'Keen Eye', 'Tinted Lens']",normal,flying,0,Hoho,60,30,30,36,56,50,262,Owl Pokémon,2,15,0.7,21.2,70,255,1000000,50,163,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2,1.0,1.0,1.0,2.0,1.0,1.0
Noctowl,"['Insomnia', 'Keen Eye', 'Tinted Lens']",normal,flying,0,Yorunozuku,100,50,50,76,96,70,442,Owl Pokémon,2,15,1.6,40.8,70,90,1000000,50,164,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2,1.0,1.0,1.0,2.0,1.0,1.0
Ledyba,"['Swarm', 'Early Bird', 'Rattled']",bug,flying,0,Rediba,40,20,30,40,80,55,265,Five Star Pokémon,2,15,1.0,10.8,70,255,800000,50,165,0.5,1.0,1.0,2.0,1.0,0.25,2,2,1.0,0.25,0.0,2,1.0,1.0,1.0,4.0,1.0,1.0
Ledian,"['Swarm', 'Early Bird', 'Iron Fist']",bug,flying,0,Redian,55,35,50,55,110,85,390,Five Star Pokémon,2,15,1.4,35.6,70,90,800000,50,166,0.5,1.0,1.0,2.0,1.0,0.25,2,2,1.0,0.25,0.0,2,1.0,1.0,1.0,4.0,1.0,1.0
Spinarak,"['Swarm', 'Insomnia', 'Sniper']",bug,poison,0,Itomaru,40,60,40,40,40,30,250,String Spit Pokémon,2,15,0.5,8.5,70,255,800000,50,167,0.5,1.0,1.0,1.0,0.5,0.25,2,2,1.0,0.25,1.0,1.0,1.0,0.5,2,2.0,1.0,1.0
